name,location,date
Acceptance,"Kawiarnia Naukowa, Krakow, Poland",2017-12-27 16:57:58.464
Acceptance,"Forum Theatre, Melbourne, VIC, Australia",2017-05-24 04:50:30.565
Acceptance,"Sunset Tavern, Seattle, WA, US",2019-05-15 15:57:15.430
Acceptance,"The Water Rats, London, UK",2010-12-03 03:07:36.716
Acceptance,"High Dive, Seattle, WA, US",2017-09-14 18:02:02.580
Acceptance,"Ray Just Arena, Moscow, Russian Federation",2013-06-15 15:28:38.527
Acceptance,"L'Entrepôt, Paris, France",2019-08-26 22:22:18.987
Acceptance,"Oakland Metro Operahouse, Oakland, CA, US",2014-10-22 12:48:27.615
Adam Again,"Gypsy Sally's, Washington, DC, US",2019-01-11 20:51:37.720
Adam Again,"Majestic Ventura Theater, Los Angeles, CA, US",2011-04-17 21:43:31.646
Adam Again,"Fremont Abbey Arts Center, Seattle, WA, US",2013-09-10 18:22:42.809
Adam Again,"Debaser Strand, Stockholm, Sweden",2010-09-01 21:14:09.131
Adam Gontier,"U Street Music Hall, Washington, DC, US",2012-01-17 23:51:25.191
Adam Gontier,"Muffathalle, Munich, Germany",2009-10-14 07:47:00.731
Adam Gontier,"Taboó, Madrid, Spain",2017-02-12 10:44:56.382
Adam Gontier,"Gibson Amphitheatre, Universal Studios Hollywood, Los Angeles, CA, US",2018-07-30 10:33:00.180
Adam Gontier,"Nalen Klubb, Stockholm, Sweden",2018-08-09 01:52:43.826
Adam Gontier,"Vinyl, Atlanta, GA, US",2013-08-13 18:34:14.250
Adam Gontier,"Gramercy Theatre, New York, NY, US",2008-08-14 09:38:19.195
Adam Gontier,"Wurlitzer Ballroom, Madrid, Spain",2016-01-25 11:03:08.903
Adam Gontier,"The Nest, London, UK",2017-08-02 12:27:16.500
Adam Gontier,"White Horse Inn, Oakland, CA, US",2013-09-12 00:23:30.977
Adam Gontier,"Hill Country BBQ - New York, New York, NY, US",2010-07-04 10:57:28.206
Adam Gontier,"Conga Lounge, Oakland, CA, US",2016-02-15 11:35:18.850
Adam Gontier,"Alchemia, Krakow, Poland",2015-05-30 03:44:35.425
Adam Gontier,"Virgin Mobile Mod Club, Toronto, ON, Canada",2013-08-25 20:08:44.117
Adam Gontier,"Air Canada Centre, Toronto, ON, Canada",2017-04-05 01:58:56.992
Adam Gontier,"The Showbox, Seattle, WA, US",2015-10-19 22:14:58.412
Adam Gontier,"El Mocambo, Toronto, ON, Canada",2009-12-27 00:14:45.472
Adam Gontier,"Silk Road Restaurant & Lounge, Oakland, CA, US",2017-08-22 14:40:08.974
Adam Gontier,"Mean Fiddler, London, UK",2014-05-05 10:37:58.233
Adam Gontier,"The Basement, Sydney, NSW, Australia",2013-08-13 12:09:00.597
Adorable,"Northwell Health at Jones Beach Theater, New York, NY, US",2013-11-11 09:13:12.275
Adorable,"The Observatory, Los Angeles, CA, US",2008-12-18 11:14:46.141
Adorable,"Exil, Zürich, Switzerland",2013-04-07 13:54:46.932
Adorable,"K17, Berlin, Germany",2012-07-13 02:48:09.509
Adorable,"The Tabernacle, Atlanta, GA, US",2014-03-23 19:58:40.775
Adorable,"Velvet Lounge, Washington, DC, US",2016-09-26 18:14:16.956
Adorable,"Paramount Theatre, Oakland, CA, US",2011-06-03 17:08:21.871
Adorable,"O2 Academy Brixton, London, UK",2014-07-06 15:30:22.668
Adorable,"Marquee Club - Wardour Street, London, UK",2011-11-23 02:57:02.156
Adorable,"Feierwerk / Sunny Red, Munich, Germany",2011-04-02 00:06:56.109
Adorable,"Krakatoa, Mérignac, France",2008-05-08 17:02:39.670
Adorable,"Opéra Théâtre, Limoges, France",2012-07-28 23:27:35.461
Adorable,"Rivoli, Toronto, ON, Canada",2011-04-25 20:01:35.518
Adorable,"I.BOAT, Bordeaux, France",2014-02-23 05:38:47.833
Adorable,"The Grand Social, Dublin, Ireland",2017-11-20 02:04:19.415
Adorable,"Queen Club Paris, Paris, France",2011-12-16 06:57:30.338
Adorable,"The Opera House, Toronto, ON, Canada",2014-02-21 12:26:57.210
Adorable,"Fryshuset, Stockholm, Sweden",2015-04-05 12:55:01.793
Adorable,"Phoenix Concert Theatre, Toronto, ON, Canada",2014-04-05 17:20:57.606
Adorable,"Echoplex, Los Angeles, CA, US",2016-01-18 16:27:01.134
Adorable,"Gramercy Theatre, New York, NY, US",2008-02-28 10:28:08.302
AFI,"Sala Arena, Madrid, Spain",2011-12-06 05:13:58.579
AFI,"Fat Crow, Mexico City, Mexico",2018-10-12 06:29:52.700
After Midnight Project,"NYCB Theatre at Westbury, New York, NY, US",2018-02-07 08:41:44.947
After Midnight Project,"Canyon Club, Los Angeles, CA, US",2015-04-10 09:44:21.896
After Midnight Project,"Le Batofar, Paris, France",2016-10-01 21:43:20.959
After Midnight Project,"La Flèche d'Or, Paris, France",2017-04-09 17:04:29.157
After Midnight Project,"Paramount Theatre, Seattle, WA, US",2009-11-07 14:08:29.885
After Midnight Project,"Berns Salonger, Stockholm, Sweden",2014-04-11 03:16:54.455
After Midnight Project,"Electrowerkz, London, UK",2019-12-01 18:17:03.728
After Midnight Project,"The Vera Project, Seattle, WA, US",2018-11-23 22:37:04.101
After Midnight Project,"Filadelfiakyrkan, Stockholm, Sweden",2018-04-28 01:25:52.811
After Midnight Project,"The New Parish, Oakland, CA, US",2012-01-07 14:18:20.709
After Midnight Project,"The Slidebar Rock-n-Roll Kitchen, Los Angeles, CA, US",2017-08-18 07:29:19.806
After Midnight Project,"Nalen Klubb, Stockholm, Sweden",2008-07-24 21:07:37.375
After Midnight Project,"Rock School Barbey, Bordeaux, France",2015-09-07 00:22:36.280
After Midnight Project,"Whelan's, Dublin, Ireland",2011-02-14 14:39:33.974
After Midnight Project,"Gamli Gaukurinn, Reykjavík, Iceland",2017-12-30 01:46:35.576
After Midnight Project,"Point Ephémère, Paris, France",2017-09-12 07:38:31.390
After Midnight Project,"Södra Teaterns Stora Scen, Stockholm, Sweden",2011-06-15 09:40:16.302
After Midnight Project,"Joy Eslava, Madrid, Spain",2017-09-16 07:03:51.186
After Midnight Project,"The Porterhouse, Dublin, Ireland",2010-12-03 00:59:04.495
After Midnight Project,"DC9 Nightclub, Washington, DC, US",2018-03-02 19:37:37.723
After Midnight Project,"Hordern Pavilion, Sydney, NSW, Australia",2019-02-09 19:40:17.374
After Midnight Project,"The Loft, The Chance Theater, New York, NY, US",2018-02-25 21:06:16.795
After Midnight Project,"Thousand Island (formerly Upstairs at The Garage), London, UK",2013-10-21 06:29:18.069
After Midnight Project,"Sunset Tavern, Seattle, WA, US",2017-07-21 05:26:17.877
After Midnight Project,"Gamli Gaukurinn, Reykjavík, Iceland",2017-04-05 10:24:33.519
After Midnight Project,"La Riviera, Madrid, Spain",2013-01-15 15:11:38.554
After Midnight Project,"The Water Rats, London, UK",2011-10-01 18:02:15.634
Against Me!,"Academy 2, Dublin, Ireland",2016-12-15 06:47:41.892
Against Me!,"Laugardalsholl, Reykjavík, Iceland",2009-09-13 23:19:58.237
Against Me!,"Dk Gorbunova, Moscow, Russian Federation",2018-08-29 01:32:25.099
Against Me!,"Roundhouse, London, UK",2008-10-30 11:28:37.975
Against Me!,"Paradiso Grote Zaal, Amsterdam, Netherlands",2018-08-02 06:09:02.929
Against Me!,"Paradiso Kleine Zaal, Amsterdam, Netherlands",2019-03-15 08:39:30.189
Against Me!,"New Morning, Paris, France",2013-03-23 08:32:09.756
Against Me!,"Casino De Paris, Paris, France",2010-10-28 17:15:09.801
Against Me!,"The Triple Door, Seattle, WA, US",2009-01-03 11:08:56.327
Against Me!,"Freiheiz, Munich, Germany",2014-04-30 03:03:23.604
Against Me!,"Rote Fabrik, Zürich, Switzerland",2009-01-13 15:45:37.794
Against Me!,"Rote Fabrik, Zürich, Switzerland",2014-07-28 07:08:18.612
Against the Current,"Cassiopeia, Berlin, Germany",2019-01-21 01:16:38.843
Against the Current,"Fonda Theatre, Los Angeles, CA, US",2011-07-04 08:48:37.416
Against the Current,"La Fourmi, Limoges, France",2008-02-29 12:32:41.319
Against the Current,"The Sound Room, Oakland, CA, US",2011-02-17 07:12:15.462
Against the Current,"Northwell Health at Jones Beach Theater, New York, NY, US",2013-05-03 15:50:49.603
Against the Current,"Musik & Frieden, Berlin, Germany",2014-06-11 19:54:17.384
Against the Current,"Iridium, New York, NY, US",2010-07-26 00:17:18.199
Against the Current,"Sunset Tavern, Seattle, WA, US",2017-06-19 22:24:25.236
Against the Current,"Cameo Gallery, New York, NY, US",2018-10-28 17:26:27.425
Against the Current,"Vinyl, Atlanta, GA, US",2011-01-08 15:20:14.963
Against the Current,"Teater Pero, Stockholm, Sweden",2019-02-24 11:40:01.929
Against the Current,"High Dive, Seattle, WA, US",2019-09-06 07:41:14.208
Against the Current,"Roundhouse, London, UK",2019-12-27 11:46:50.637
Against the Current,"Troubadour, Los Angeles, CA, US",2013-08-15 14:01:08.397
Against the Current,"Melkweg Oude Zaal, Amsterdam, Netherlands",2009-01-23 16:18:24.388
Against the Current,"Le Rocher De Palmer, Cenon, France",2018-06-17 22:14:11.068
Against the Current,"Le Batofar, Paris, France",2018-09-25 14:42:59.546
Against the Current,"Huxleys Neue Welt, Berlin, Germany",2011-05-14 22:12:19.700
Against the Current,"The Funhouse, Seattle, WA, US",2009-05-02 06:06:25.202
Against the Current,"Hordern Pavilion, Sydney, NSW, Australia",2017-11-27 00:30:05.387
Against the Current,"NBI Club, Berlin, Germany",2019-01-30 10:47:45.350
Against the Current,"The Grand Social, Dublin, Ireland",2017-01-16 00:38:17.583
Against the Current,"Oakland Auditorium, Oakland, CA, US",2008-05-25 23:19:25.333
Against the Current,"Gypsy Sally's, Washington, DC, US",2013-12-06 12:58:43.411
Age of Chance,"El Cid, Los Angeles, CA, US",2018-11-04 21:27:22.715
Age of Chance,"Warehouse, Toronto, ON, Canada",2009-05-01 11:04:37.018
Air,"BT59, Begles, France",2017-12-13 09:37:25.927
Air,"Caradura, Mexico City, Mexico",2009-11-06 17:04:06.130
Air,"Bootleg, Bordeaux, France",2018-03-05 02:05:50.986
Air,"Irving Plaza, New York, NY, US",2016-10-06 21:18:55.132
Air,"Oakland Metro Operahouse - Old Location, Oakland, CA, US",2016-11-12 07:29:36.163
Air,"Nasa, Reykjavík, Iceland",2017-03-31 03:40:40.168
Air,"Oakland Metro Operahouse, Oakland, CA, US",2013-12-19 12:17:44.363
Air,"Student Central (ULU), London, UK",2018-07-27 07:09:39.168
Air,"C-Club, Berlin, Germany",2009-03-19 14:03:08.244
Air,"Half Moon, Putney, London, UK",2016-12-24 02:18:12.519
Air,"Bizz'art, Paris, France",2015-08-23 16:37:09.070
Air,"Laugardalsholl, Reykjavík, Iceland",2009-09-01 17:58:18.116
Air,"The Airliner, Los Angeles, CA, US",2017-09-15 10:59:17.045
Air,"Ericsson Globe Arena, Stockholm, Sweden",2018-05-20 09:25:57.169
Air,"Fabryka, Krakow, Poland",2009-06-20 16:32:57.019
Air,"229, London, UK",2017-05-12 03:57:00.314
Air,"Alchemia, Krakow, Poland",2011-06-29 22:21:23.147
Air,"Botanique, Brussels, Belgium",2013-10-10 10:44:47.255
Air,"Nijdrop, Brussels, Belgium",2014-09-18 06:38:26.076
Air,"The Comet Tavern, Seattle, WA, US",2018-12-30 18:32:22.961
Air,"Zénith de Paris, Paris, France",2015-08-08 23:17:10.735
Air,"Fonda Theatre, Los Angeles, CA, US",2012-08-26 13:33:59.260
Air,"The Masquerade, Atlanta, GA, US",2016-05-05 14:10:59.035
Air Traffic,"Moods, Zürich, Switzerland",2015-10-13 18:42:41.400
Air Traffic,"Trouw, Amsterdam, Netherlands",2019-03-15 06:16:13.525
Air Traffic,"Knitting Factory, New York, NY, US",2019-01-26 04:33:50.954
Air Traffic,"Taboó, Madrid, Spain",2014-02-25 19:09:12.335
Air Traffic,"Upstairs at Whelan's, Dublin, Ireland",2011-04-07 06:58:29.800
Air Traffic,"Oakland Metro Operahouse, Oakland, CA, US",2016-06-05 23:46:17.689
Air Traffic,"Nijdrop, Brussels, Belgium",2009-11-17 23:45:47.683
Air Traffic,"Stork Club, Oakland, CA, US",2009-06-20 10:29:20.889
Air Traffic,"Astra Kulturhaus, Berlin, Germany",2018-04-26 04:13:16.001
Air Traffic,"Upstairs at Whelan's, Dublin, Ireland",2015-04-14 01:20:28.894
Air Traffic,"Hill Country BBQ - Washington, Washington, DC, US",2017-08-29 10:21:59.305
Air Traffic,"Taboó, Madrid, Spain",2019-10-22 06:36:10.314
Air Traffic,"Venue Oakland, Oakland, CA, US",2011-04-13 19:16:50.413
Air Traffic,"Fasching, Stockholm, Sweden",2011-10-17 16:49:50.002
Air Traffic,"Student Central (ULU), London, UK",2008-07-11 05:08:07.459
Air Traffic,"Fox Theater, Oakland, CA, US",2017-05-25 00:52:47.511
Air Traffic,"The Rockpile West, Toronto, ON, Canada",2019-05-22 22:48:57.679
Air Traffic,"B.B. King Blues Club & Grill, New York, NY, US",2009-05-21 04:03:29.233
Air Traffic,"The Loft, Atlanta, GA, US",2008-04-16 08:13:04.040
Air Traffic,"Troubadour, Los Angeles, CA, US",2016-06-08 18:34:03.847
AJJ,"Mama Buzz Cafe, Oakland, CA, US",2008-10-07 21:55:55.072
AJJ,"Point Ephémère, Paris, France",2012-07-23 23:00:56.908
AJJ,"Cato's Ale House, Oakland, CA, US",2010-01-11 12:38:42.308
AJJ,"Centre Culturel Jean Gagnant, Limoges, France",2015-11-09 07:53:11.523
AJJ,"Feierwerk / Hansa 39, Munich, Germany",2016-01-04 05:52:08.259
AJJ,"Rock School Barbey, Bordeaux, France",2014-12-25 13:36:45.897
Alanis Morissette,"Bootleg, Bordeaux, France",2019-06-24 10:39:22.505
Alanis Morissette,"Paradiso, Amsterdam, Netherlands",2013-02-13 22:52:40.767
Alanis Morissette,"Mama Buzz Cafe, Oakland, CA, US",2014-01-30 08:23:22.992
Alanis Morissette,"Whisky A Go Go, Los Angeles, CA, US",2016-03-04 09:33:41.615
Alanis Morissette,"The Loft, Atlanta, GA, US",2018-12-02 05:14:25.982
Alanis Morissette,"Festsaal Kreuzberg, Berlin, Germany",2009-04-05 01:56:04.676
Alanis Morissette,"Freiheiz, Munich, Germany",2016-12-17 11:07:05.387
Alanis Morissette,"Metro Theatre, Sydney, NSW, Australia",2015-10-11 05:53:44.287
Alanis Morissette,"Bootleg, Bordeaux, France",2014-01-21 13:40:55.641
Alanis Morissette,"Ancienne Belgique (AB), Brussels, Belgium",2009-12-13 03:11:14.845
Alanis Morissette,"Lido, Berlin, Germany",2015-06-15 00:52:08.704
Alex Clare,"Rockwood Music Hall, New York, NY, US",2013-09-02 18:47:35.431
Alex Clare,"Canyon Club, Los Angeles, CA, US",2015-05-31 06:37:49.544
Alex Clare,"Ambassador Theatre, Dublin, Ireland",2013-08-04 10:30:46.873
Alex Clare,"The New Parish, Oakland, CA, US",2018-07-29 06:13:41.184
Alex Clare,"Cellairis Amphitheatre at Lakewood, Atlanta, GA, US",2008-08-08 08:38:52.575
Alex Clare,"Phoenix Concert Theatre, Toronto, ON, Canada",2017-01-07 05:55:33.216
Alex Clare,"Init Roma, Rome, Italy",2008-12-15 02:38:39.361
Alex Clare,"Bootleg, Bordeaux, France",2010-03-14 17:22:02.199
Alex Clare,"X-TRA, Zürich, Switzerland",2010-07-06 03:22:16.213
Alex Clare,"WiZink Center - Palacio de Deportes de la Comunidad de Madrid, Madrid, Spain",2016-08-21 09:21:45.471
Alex Clare,"Atlantico, Rome, Italy",2011-04-20 03:03:59.789
Alex Clare,"Kaufleuten, Zürich, Switzerland",2017-01-16 18:24:21.615
Alex Clare,"The Hamilton Live, Washington, DC, US",2017-08-06 21:49:16.156
Alex Clare,"The Workman's Club, Dublin, Ireland",2016-06-25 16:45:07.700
Alex Clare,"Crocus City Hall, Moscow, Russian Federation",2019-06-25 19:03:47.528
Alex Clare,"The Grand Social, Dublin, Ireland",2011-12-14 17:56:09.242
Alex Clare,"Astra Kulturhaus, Berlin, Germany",2009-01-20 03:49:21.195
Alex Clare,"Lunario del Auditorio Nacional, Mexico City, Mexico",2016-09-20 02:00:34.889
Alex Clare,"C-Club, Berlin, Germany",2010-11-26 01:29:02.190
Alex Clare,"Centre Culturel John Lennon, Limoges, France",2015-09-19 13:55:52.569
Alex Clare,"Berns Salonger, Stockholm, Sweden",2017-01-04 15:18:42.771
Alex Clare,"Atelier 210, Brussels, Belgium",2012-05-03 07:48:08.683
Alex Clare,"Le Batofar, Paris, France",2016-03-21 20:14:25.684
Alex Clare,"Hallenstadion, Zürich, Switzerland",2011-10-13 17:39:42.423
Alex Clare,"Circo Volador, Mexico City, Mexico",2016-06-06 18:07:26.184
Alex Clare,"Roundhouse, London, UK",2018-08-11 12:42:53.555
Alex Turner,"Nouveau Casino, Paris, France",2015-07-21 20:17:09.480
Alice in Chains,"Sala Arena, Madrid, Spain",2018-08-31 07:14:16.923
Alice in Chains,"The Opera House, Toronto, ON, Canada",2013-08-15 05:04:39.400
Alice in Chains,"Bitterzoet, Amsterdam, Netherlands",2017-08-02 15:37:48.652
Alien Ant Farm,"Twisted Pepper, Dublin, Ireland",2016-02-21 05:19:29.509
Alien Ant Farm,"The Porterhouse, Dublin, Ireland",2015-08-19 03:33:17.633
Alien Ant Farm,"Velvet Lounge, Washington, DC, US",2010-06-16 19:44:25.008
Alien Ant Farm,"The Underworld, London, UK",2012-05-03 09:26:56.149
Alien Ant Farm,"Muffathalle, Munich, Germany",2017-10-27 05:15:25.794
Alien Ant Farm,"Brooklyn Bowl, New York, NY, US",2008-04-15 09:08:07.272
Alien Ant Farm,"Moby Dick Club, Madrid, Spain",2015-08-22 16:11:51.910
Alien Ant Farm,"Thousand Island (formerly Upstairs at The Garage), London, UK",2010-06-28 15:37:11.345
Alien Ant Farm,"Moby Dick Club, Madrid, Spain",2013-11-28 10:17:17.636
Alien Ant Farm,"Klub Gwarek, Krakow, Poland",2009-11-14 01:35:17.903
Alien Ant Farm,"Birdland, New York, NY, US",2014-12-19 02:45:13.363
Alien Ant Farm,"Atlanta Room, Smith's Olde Bar, Atlanta, GA, US",2014-06-11 06:22:04.790
Alien Ant Farm,"Palalottomatica, Rome, Italy",2015-02-02 03:33:35.908
Alien Ant Farm,"Iceland Airwaves, Reykjavík, Iceland",2018-05-23 00:38:38.103
Alien Ant Farm,"Hill Country BBQ - New York, New York, NY, US",2015-06-13 17:18:44.623
Alien Ant Farm,"Oakland Stadium, Oakland, CA, US",2008-11-10 08:42:09.566
Alien Ant Farm,"Pacha NYC, New York, NY, US",2012-04-22 22:01:21.125
Alkaline Trio,"Pianos, New York, NY, US",2011-04-28 13:21:14.243
Alkaline Trio,"The Tractor Tavern, Seattle, WA, US",2016-10-10 13:40:15.062
Alkaline Trio,"Studio Seven, Seattle, WA, US",2016-03-09 13:10:04.709
Alkaline Trio,"Sunset/Sunside, Paris, France",2011-09-06 22:24:48.352
Alkaline Trio,"The Drake Hotel, Toronto, ON, Canada",2009-05-31 16:39:36.814
Alkaline Trio,"Volkshaus, Zürich, Switzerland",2015-03-14 06:04:33.826
Alkaline Trio,"Pacha NYC, New York, NY, US",2018-11-07 07:47:17.534
Alkaline Trio,"Klub Studio, Krakow, Poland",2017-07-18 13:14:26.300
Alkaline Trio,"Madame JoJo's, London, UK",2015-10-13 07:41:42.210
Alkaline Trio,"Kex Hostel, Reykjavík, Iceland",2012-11-03 18:17:12.823
Alkaline Trio,"O.co Coliseum, Oakland, CA, US",2014-03-21 21:58:41.864
Alkaline Trio,"The Basement, Sydney, NSW, Australia",2008-05-08 13:29:19.633
Alkaline Trio,"Leo's, Oakland, CA, US",2018-09-19 16:45:18.963
Alkaline Trio,"Húrra, Reykjavík, Iceland",2017-10-25 02:23:30.584
Alkaline Trio,"Paris Las Vegas, Las Vegas, NV, US",2012-10-19 19:11:22.053
The All-American Rejects,"Espace El Doggo, Limoges, France",2017-07-23 15:13:12.729
The All-American Rejects,"Leo's, Oakland, CA, US",2015-05-10 08:09:40.869
The All-American Rejects,"Feierwerk / Kranhalle, Munich, Germany",2014-07-26 20:27:14.046
The All-American Rejects,"Atlanta Room, Smith's Olde Bar, Atlanta, GA, US",2016-03-11 22:43:29.006
The All-American Rejects,"Northwell Health at Jones Beach Theater, New York, NY, US",2019-05-19 12:26:47.956
The All-American Rejects,"Royal Circus (Cirque Royal/Koninklijk Circus), Brussels, Belgium",2008-05-07 06:49:46.840
The All-American Rejects,"The New Parish, Oakland, CA, US",2008-03-19 23:06:23.144
The All-American Rejects,"Laugardalsholl, Reykjavík, Iceland",2017-02-25 23:53:12.975
The All-American Rejects,"Bootleg, Bordeaux, France",2013-01-18 23:47:51.772
The All-American Rejects,"Botanique - Rotonde, Brussels, Belgium",2010-03-21 19:28:14.338
The All-American Rejects,"Le Centquatre-Paris (104), Paris, France",2017-08-17 18:43:10.488
The All-American Rejects,"KOKO, London, UK",2012-12-10 20:42:53.317
The All-American Rejects,"Oakland Museum of California, Oakland, CA, US",2015-12-18 12:13:49.104
The All-American Rejects,"Klub Studio, Krakow, Poland",2017-12-18 02:13:14.255
The All-American Rejects,"The Social, London, UK",2016-09-23 18:35:38.775
The All-American Rejects,"Center Stage Theater, Atlanta, GA, US",2010-07-02 10:15:28.099
The All-American Rejects,"Astoria, London, UK",2019-06-15 12:59:10.001
The All-American Rejects,"Cirkus, Stockholm, Sweden",2016-07-31 13:52:10.532
All Time Low,"Tripod, Dublin, Ireland",2012-06-16 01:58:17.524
All Time Low,"Electric Ballroom, London, UK",2011-05-05 09:53:15.434
All Time Low,"Tochka Club, Moscow, Russian Federation",2017-12-25 16:38:04.095
All Time Low,"Twisted Pepper, Dublin, Ireland",2008-08-01 19:11:58.701
All Time Low,"Atlanta Room, Smith's Olde Bar, Atlanta, GA, US",2012-03-08 09:44:52.460
All Time Low,"Ambassador Theatre, Dublin, Ireland",2010-07-23 02:21:30.749
All Time Low,"Trouw, Amsterdam, Netherlands",2013-06-04 01:25:52.650
All Time Low,"Feierwerk / Sunny Red, Munich, Germany",2009-10-20 13:45:32.513
All Time Low,"SO36, Berlin, Germany",2018-02-14 19:02:50.229
All Time Low,"Voila, Mexico City, Mexico",2013-12-29 15:34:29.509
All Time Low,"Academy 2, Dublin, Ireland",2016-12-18 18:24:06.892
All Time Low,"The Earl, Atlanta, GA, US",2009-07-22 09:17:52.793
All Time Low,"Electric Ballroom, London, UK",2018-10-30 09:55:39.768
All Time Low,"The Bell House, New York, NY, US",2018-01-07 09:03:11.620
All Time Low,"The New Parish, Oakland, CA, US",2011-07-11 11:08:33.424
All Time Low,"The Forum, Los Angeles, CA, US",2016-12-31 00:09:54.338
All Time Low,"Maria am Ufer, Berlin, Germany",2012-05-13 10:48:19.526
All Time Low,"The Garrison, Toronto, ON, Canada",2013-01-31 20:39:20.540
All Time Low,"Neumos Crystal Ball Reading Room, Seattle, WA, US",2017-04-29 10:12:21.067
All Time Low,"Largo at the Coronet, Los Angeles, CA, US",2019-10-05 11:11:52.537
Alpha Rev,"The Sugar Club, Dublin, Ireland",2019-07-25 17:28:03.371
Alt-J,"Kex Hostel, Reykjavík, Iceland",2017-09-06 15:07:14.097
Alt-J,"Irvine Meadows Amphitheatre, Los Angeles, CA, US",2019-06-19 00:36:42.628
Alt-J,"SO36, Berlin, Germany",2012-08-01 11:11:19.376
